nodeNo,x,y,region,newNodeNo
105020516,-74.170227,40.849259,6,6693
105091183,-74.163531,40.847592,6,6694
105091181,-74.162716,40.847541,6,6695
2382895025,-74.1684318,40.8312046,6,6696
103755769,-74.16724,40.832469,6,6697
103736141,-74.186995,40.813384,6,6698
103736145,-74.186254,40.812897,6,6699
103765803,-74.182152,40.821237,6,6700
103706216,-74.180182,40.821242,6,6701
103765801,-74.178226,40.821247,6,6702
103710558,-74.186629,40.8286914,6,6703
103741203,-74.158525,40.82058,6,6704
103691111,-74.167661,40.834293,6,6705
103789266,-74.19423,40.832108,6,6706
585331884,-74.1834658,40.8127615,6,6707
585331874,-74.1841578,40.8122499,6,6708
103715554,-74.167858,40.809028,6,6709
103764197,-74.200137,40.812463,6,6710
103741664,-74.199785,40.813888,6,6711
103662251,-74.1817962,40.8110759,6,6712
103712127,-74.173876,40.834721,6,6713
452322607,-74.1764513,40.8505384,6,6714
105049985,-74.1753047,40.8518242,6,6715
103763195,-74.186794,40.824375,6,6716
103763188,-74.186452,40.82606,6,6717
105038354,-74.18707,40.851782,6,6718
105126022,-74.1880621,40.8518387,6,6719
103706174,-74.189526,40.812383,6,6720
105058325,-74.16183,40.847486,6,6721
103737959,-74.192364,40.854039,6,6722
103687520,-74.159588,40.826119,6,6723
103712265,-74.169542,40.833019,6,6724
105055428,-74.163611,40.848975,6,6725
105055425,-74.162581,40.848913,6,6726
103712433,-74.160886,40.834104,6,6727
103755712,-74.161666,40.835048,6,6728
103699703,-74.1872111,40.8111605,6,6729
105036832,-74.153189,40.851818,6,6730
105165418,-74.155578,40.853492,6,6731
103680581,-74.1794152,40.8286752,6,6732
103737853,-74.195578,40.8385,6,6733
103681457,-74.1984834,40.8282296,6,6734
103680597,-74.192179,40.828215,6,6735
103652361,-74.160823,40.812061,6,6736
103703500,-74.19147,40.814082,6,6737
103750244,-74.160257,40.833599,6,6738
103656940,-74.175283,40.834538,6,6739
103712128,-74.172547,40.835,6,6740
103712263,-74.169586,40.831626,6,6741
103712691,-74.159479,40.829716,6,6742
103738237,-74.159064,40.830289,6,6743
103711677,-74.169352,40.809244,6,6744
103711656,-74.169714,40.810414,6,6745
104986651,-74.15884,40.839464,6,6746
103690245,-74.18926,40.8106085,6,6747
103663090,-74.180361,40.8100263,6,6748
103699683,-74.1812493,40.8102775,6,6749
103699681,-74.1798779,40.8098939,6,6750
103655535,-74.1834774,40.8113399,6,6751
103764690,-74.191427,40.815343,6,6752
103695223,-74.191717,40.81501,6,6753
300734825,-74.1782086,40.855169,6,6754
105039007,-74.183113,40.855198,6,6755
105081052,-74.180993,40.854328,6,6756
103690263,-74.193165,40.812404,6,6757
103712261,-74.169602,40.830947,6,6758
103741692,-74.170465,40.830837,6,6759
585331408,-74.1916895,40.8072091,6,6760
103694731,-74.1924915,40.8072599,6,6761
103694723,-74.19085,40.8071137,6,6762
103757260,-74.167705,40.813082,6,6763
300765779,-74.1760222,40.8290203,6,6764
103711895,-74.199531,40.814916,6,6765
103746045,-74.199251,40.815906,6,6766
103659921,-74.1790432,40.8116327,6,6767
103783632,-74.179633,40.811145,6,6768
103762628,-74.165712,40.831713,6,6769
103743019,-74.16816,40.829879,6,6770
103761465,-74.193949,40.826275,6,6771
103709244,-74.193067,40.842498,6,6772
103660839,-74.1593265,40.8332164,6,6773
103660831,-74.1584375,40.8329125,6,6774
103748523,-74.159861,40.831309,6,6775
103712129,-74.16624,40.836272,6,6776
452322931,-74.1748954,40.8524812,6,6777
103711168,-74.163666,40.813552,6,6778
103755601,-74.164207,40.81281,6,6779
300765789,-74.1784522,40.8326632,6,6780
103712437,-74.1592024,40.8358469,6,6781
103711171,-74.164625,40.813958,6,6782
103760729,-74.160261,40.820505,6,6783
103787238,-74.161976,40.821113,6,6784
103710550,-74.188092,40.826537,6,6785
103711173,-74.165657,40.814395,6,6786
103748629,-74.166296,40.813482,6,6787
105187704,-74.167865,40.842894,6,6788
105160526,-74.167867,40.842504,6,6789
103699860,-74.161828,40.830676,6,6790
103757182,-74.170785,40.816046,6,6791
103685426,-74.1981159,40.8470609,6,6792
2023959371,-74.2004247,40.8473515,6,6793
103710744,-74.167019,40.814293,6,6794
104989870,-74.170639,40.847114,6,6795
103710356,-74.1803382,40.8332866,6,6796
103710554,-74.187328,40.827686,6,6797
103762022,-74.165208,40.80976,6,6798
103751724,-74.192452,40.826774,6,6799
103689927,-74.159947,40.829081,6,6800
103711899,-74.201551,40.815436,6,6801
103711889,-74.198063,40.814645,6,6802
103730090,-74.195378,40.825737,6,6803
103659688,-74.1707103,40.8106556,6,6804
660137018,-74.1720536,40.8491013,6,6805
105178967,-74.1727238,40.8490343,6,6806
104989773,-74.179099,40.8474766,6,6807
103696905,-74.169759,40.828903,6,6808
103689931,-74.163526,40.831434,6,6809
105138928,-74.1795545,40.8543459,6,6810
103761023,-74.1830298,40.810676,6,6811
103710424,-74.1826646,40.8460981,6,6812
103750712,-74.1835551,40.8464065,6,6813
103693947,-74.162341,40.836019,6,6814
103710537,-74.193383,40.817808,6,6815
688189277,-74.1748283,40.808491,6,6816
103710095,-74.198503,40.817857,6,6817
103754787,-74.198175,40.818691,6,6818
103760557,-74.178811,40.816007,6,6819
105021725,-74.183137,40.853975,6,6820
103694033,-74.165053,40.831281,6,6821
103699451,-74.155343,40.806567,6,6822
103684501,-74.169445,40.835626,6,6823
105038356,-74.1872902,40.8513999,6,6824
103685650,-74.196694,40.833491,6,6825
103690220,-74.198346,40.812492,6,6826
103699866,-74.160839,40.831733,6,6827
103710360,-74.1812662,40.8347802,6,6828
103735859,-74.1824812,40.833867,6,6829
103661909,-74.1553769,40.8116725,6,6830
105085967,-74.165118,40.850237,6,6831
105128658,-74.166116,40.850671,6,6832
103710091,-74.195858,40.817235,6,6833
103739759,-74.195002,40.819575,6,6834
103660819,-74.1956187,40.8526522,6,6835
103692829,-74.2004293,40.8534931,6,6836
105182531,-74.162267,40.838447,6,6837
103659338,-74.192779,40.844197,6,6838
103737874,-74.194416,40.844453,6,6839
103736803,-74.198881,40.816898,6,6840
103709999,-74.194066,40.819369,6,6841
103760479,-74.175392,40.839767,6,6842
103744957,-74.175707,40.839449,6,6843
300731797,-74.1614364,40.8399333,6,6844
105062020,-74.16193,40.839031,6,6845
103737614,-74.175302,40.81462,6,6846
103760549,-74.172636,40.81352,6,6847
103708611,-74.191634,40.825956,6,6848
103710565,-74.184429,40.83041,6,6849
103710563,-74.18512,40.829894,6,6850
103710546,-74.188737,40.825568,6,6851
103710539,-74.193095,40.818284,6,6852
103710521,-74.193495,40.810764,6,6853
103710517,-74.192884,40.809883,6,6854
103710509,-74.192365,40.808938,6,6855
103710010,-74.196144,40.809168,6,6856
105036830,-74.152438,40.852426,6,6857
105061216,-74.155434,40.854774,6,6858
2411588317,-74.1990455,40.8554011,6,6859
103710409,-74.183098,40.843279,6,6860
103710398,-74.183478,40.841179,6,6861
103705807,-74.189528,40.824375,6,6862
103710394,-74.184178,40.8401709,6,6863
103656914,-74.1772989,40.8343151,6,6864
103710383,-74.1849665,40.8383344,6,6865
103710370,-74.1847493,40.8373888,6,6866
103710365,-74.1826824,40.8358334,6,6867
105135737,-74.164965,40.842981,6,6868
105115716,-74.160404,40.843531,6,6869
103761388,-74.16314,40.827237,6,6870
103696929,-74.164056,40.82617,6,6871
103705487,-74.185973,40.835057,6,6872
2382890074,-74.1805112,40.8171582,6,6873
103758379,-74.180948,40.817489,6,6874
103739896,-74.169602,40.837364,6,6875
103710444,-74.181195,40.847959,6,6876
103702680,-74.181362,40.84726,6,6877
103682991,-74.171327,40.832817,6,6878
103699458,-74.190647,40.822462,6,6879
103699729,-74.192554,40.809353,6,6880
103698620,-74.19058,40.826867,6,6881
103704231,-74.1820226,40.8353565,6,6882
103678988,-74.166645,40.814934,6,6883
103788281,-74.184113,40.827958,6,6884
103709246,-74.194536,40.842639,6,6885
103737870,-74.194474,40.843491,6,6886
103737864,-74.1946,40.842121,6,6887
103694695,-74.198679,40.808413,6,6888
103696753,-74.184115,40.829662,6,6889
105036133,-74.159623,40.850315,6,6890
105070165,-74.159179,40.85181,6,6891
105070154,-74.159711,40.849417,6,6892
103709998,-74.19498,40.817029,6,6893
103692384,-74.156871,40.818437,6,6894
440155590,-74.193812,40.830315,6,6895
103709995,-74.195932,40.813256,6,6896
103708371,-74.168079,40.840291,6,6897
2382890076,-74.1824501,40.8480576,6,6898
103660821,-74.1953556,40.8530674,6,6899
103691487,-74.187496,40.830573,6,6900
103691494,-74.187913,40.830216,6,6901
103708614,-74.191514,40.826664,6,6902
103695170,-74.170471,40.811669,6,6903
103690205,-74.19417,40.812569,6,6904
103699836,-74.1739703,40.8291603,6,6905
103687285,-74.1818563,40.832347,6,6906
103690409,-74.183235,40.84398,6,6907
105033707,-74.165423,40.843767,6,6908
103684487,-74.179385,40.830865,6,6909
105086001,-74.160638,40.854787,6,6910
105085974,-74.163849,40.850909,6,6911
105036834,-74.153599,40.851494,6,6912
103683082,-74.183243,40.831296,6,6913
103699460,-74.192666,40.82271,6,6914
103686222,-74.181964,40.842557,6,6915
103758859,-74.160397,40.836473,6,6916
105080639,-74.165171,40.84825,6,6917
103694732,-74.196448,40.807532,6,6918
103692401,-74.160841,40.819584,6,6919
103690212,-74.195178,40.812622,6,6920
103709312,-74.1793549,40.846967,6,6921
103675889,-74.1825064,40.8113417,6,6922
103696143,-74.169819,40.817388,6,6923
103708304,-74.164302,40.817204,6,6924
103736578,-74.163845,40.817812,6,6925
103729287,-74.195807,40.837242,6,6926
103708302,-74.161743,40.816178,6,6927
103785308,-74.1693,40.821631,6,6928
103699443,-74.1544043,40.8066152,6,6929
103686309,-74.172273,40.814013,6,6930
105036135,-74.157668,40.850199,6,6931
103708118,-74.159501,40.81547,6,6932
103736545,-74.158999,40.816044,6,6933
103698907,-74.190075,40.841774,6,6934
103709217,-74.188475,40.84187,6,6935
103756954,-74.1745845,40.8252188,6,6936
103789500,-74.1734097,40.8250017,6,6937
103757267,-74.171912,40.814503,6,6938
2382890224,-74.1698766,40.8400531,6,6939
2382890073,-74.1682934,40.8089432,6,6940
103708628,-74.154635,40.825702,6,6941
105031644,-74.180529,40.855239,6,6942
103708624,-74.191429,40.830097,6,6943
103708616,-74.1911913,40.8282606,6,6944
2382890075,-74.1707054,40.8381142,6,6945
103659336,-74.192787,40.844236,6,6946
103708369,-74.166843,40.839623,6,6947
103708356,-74.190573,40.830095,6,6948
103708306,-74.165049,40.817503,6,6949
105184882,-74.155886,40.842623,6,6950
103757263,-74.169296,40.81362,6,6951
103757258,-74.164693,40.812065,6,6952
105031600,-74.160108,40.854032,6,6953
105031566,-74.163381,40.850498,6,6954
103698182,-74.16406,40.818952,6,6955
103655587,-74.1624032,40.8109099,6,6956
103758403,-74.187459,40.816882,6,6957
103689477,-74.165271,40.838777,6,6958
105080806,-74.163171,40.838741,6,6959
103743230,-74.170869,40.814151,6,6960
103741840,-74.177749,40.81782,6,6961
105176359,-74.164041,40.838959,6,6962
2823604745,-74.1581389,40.839127,6,6963
588392131,-74.1822061,40.8088886,6,6964
103706211,-74.180959,40.819711,6,6965
103747270,-74.179399,40.81915,6,6966
103706217,-74.179838,40.821926,6,6967
103746858,-74.181727,40.821938,6,6968
103706204,-74.182046,40.81875,6,6969
103754656,-74.158692,40.830801,6,6970
103742845,-74.1776545,40.8196337,6,6971
103743249,-74.186046,40.81801,6,6972
103709318,-74.1799025,40.8472495,6,6973
584941691,-74.1798178,40.8381184,6,6974
103756725,-74.183177,40.825198,6,6975
103747162,-74.182888,40.825525,6,6976
103695465,-74.181681,40.818024,6,6977
103695462,-74.180892,40.818751,6,6978
440155554,-74.196988,40.814095,6,6979
103706214,-74.180432,40.820745,6,6980
103735326,-74.17866,40.820546,6,6981
103706178,-74.187934,40.813892,6,6982
2823588757,-74.1567501,40.8456853,6,6983
103706193,-74.184366,40.816797,6,6984
103734070,-74.186653,40.817471,6,6985
105080809,-74.162611,40.839735,6,6986
105160522,-74.166735,40.841936,6,6987
103731984,-74.185173,40.818745,6,6988
103706222,-74.178868,40.8238204,6,6989
103730415,-74.1798658,40.8238387,6,6990
103654605,-74.157877,40.830447,6,6991
103654613,-74.157278,40.829896,6,6992
103706870,-74.200405,40.836906,6,6993
103654532,-74.1621776,40.8315219,6,6994
103655951,-74.1731433,40.8202059,6,6995
103654724,-74.1745112,40.8178128,6,6996
103742839,-74.174229,40.818193,6,6997
105033710,-74.16566,40.843431,6,6998
300760766,-74.1778031,40.8291319,6,6999
585321603,-74.1782457,40.8286742,6,7000
103696291,-74.1763644,40.8218603,6,7001
103749737,-74.152789,40.826952,6,7002
103693958,-74.173395,40.819863,6,7003
105023465,-74.166227,40.8441,6,7004
103693960,-74.175948,40.820919,6,7005
103706232,-74.1786802,40.8266254,6,7006
103706230,-74.1784415,40.8259495,6,7007
103706227,-74.1782108,40.8252615,6,7008
103706220,-74.17923,40.823137,6,7009
103706219,-74.179573,40.822454,6,7010
103706206,-74.181573,40.819151,6,7011
103705327,-74.181916,40.814799,6,7012
103704843,-74.188564,40.815405,6,7013
103704584,-74.188316,40.807209,6,7014
103753868,-74.190371,40.807722,6,7015
103688289,-74.172503,40.818244,6,7016
103688291,-74.173277,40.818569,6,7017
103732816,-74.1892341,40.8081665,6,7018
103692590,-74.172658,40.814812,6,7019
103697801,-74.152891,40.825424,6,7020
103700266,-74.180738,40.813036,6,7021
103700264,-74.180917,40.812326,6,7022
105080680,-74.163427,40.849976,6,7023
103698020,-74.177106,40.82311,6,7024
103698022,-74.177323,40.822643,6,7025
103698026,-74.177843,40.821925,6,7026
103654305,-74.1869153,40.848577,6,7027
103696474,-74.180782,40.82005,6,7028
103695566,-74.1790531,40.8276645,6,7029
103695562,-74.1767973,40.8268019,6,7030
103695560,-74.1764084,40.8261525,6,7031
440155571,-74.196596,40.80673,6,7032
105128671,-74.167538,40.848756,6,7033
103693578,-74.180688,40.823014,6,7034
103705820,-74.184989,40.8225,6,7035
103705816,-74.185689,40.8218,6,7036
103705814,-74.184789,40.8219,6,7037
103704264,-74.163664,40.829644,6,7038
103750754,-74.164713,40.830164,6,7039
103704218,-74.168984,40.826332,6,7040
103751532,-74.167391,40.825592,6,7041
103690250,-74.190448,40.811459,6,7042
103754769,-74.199472,40.818881,6,7043
103652261,-74.171887,40.825644,6,7044
103684409,-74.1815,40.8155,6,7045
105115679,-74.1733818,40.8527046,6,7046
103750741,-74.199054,40.850252,6,7047
103704586,-74.1877321,40.8078091,6,7048
103732818,-74.186804,40.807574,6,7049
105185115,-74.16564,40.854661,6,7050
103745179,-74.196778,40.822177,6,7051
105032548,-74.1727858,40.850819,6,7052
103697565,-74.172595,40.822979,6,7053
105121149,-74.171029,40.854659,6,7054
2823547472,-74.1720723,40.8530126,6,7055
105121146,-74.171437,40.853999,6,7056
103704342,-74.16668,40.810861,6,7057
103736780,-74.167632,40.811242,6,7058
661985786,-74.177892,40.8552794,6,7059
572742830,-74.176412,40.853672,6,7060
2823547476,-74.170045,40.8503966,6,7061
105115681,-74.17278,40.852286,6,7062
103699864,-74.161204,40.831344,6,7063
103736807,-74.200196,40.817215,6,7064
103704216,-74.169392,40.825705,6,7065
103729139,-74.167804,40.824977,6,7066
2823547483,-74.1706425,40.850806,6,7067
105107495,-74.171007,40.851057,6,7068
103728044,-74.167678,40.826962,6,7069
103689926,-74.159142,40.828734,6,7070
103704841,-74.190275,40.813456,6,7071
103702379,-74.190766,40.812897,6,7072
105080811,-74.162394,40.840119,6,7073
103689936,-74.164112,40.832436,6,7074
105031592,-74.161903,40.851762,6,7075
105031588,-74.162403,40.851121,6,7076
105031578,-74.162735,40.850793,6,7077
105178982,-74.177702,40.848655,6,7078
103745187,-74.153028,40.824389,6,7079
103694717,-74.1886291,40.8065838,6,7080
103703958,-74.162972,40.829541,6,7081
105016877,-74.159406,40.853538,6,7082
103696922,-74.165929,40.827198,6,7083
105016858,-74.160303,40.851523,6,7084
105016846,-74.160507,40.850845,6,7085
105016845,-74.160575,40.850162,6,7086
103651945,-74.177249,40.81856,6,7087
103742843,-74.17677,40.81927,6,7088
103651944,-74.176181,40.818109,6,7089
103742841,-74.175654,40.818797,6,7090
103702702,-74.181042,40.844018,6,7091
103741253,-74.182273,40.84391,6,7092
103702697,-74.181081,40.845311,6,7093
103694692,-74.19776,40.807584,6,7094
103702556,-74.197188,40.82116,6,7095
103702704,-74.181004,40.843311,6,7096
103739467,-74.182113,40.843211,6,7097
103699855,-74.16231,40.830159,6,7098
105058336,-74.16155,40.84953,6,7099
103696232,-74.163477,40.829007,6,7100
103702801,-74.159334,40.811222,6,7101
103727362,-74.1978434,40.8526232,6,7102
2023959378,-74.1992586,40.8528128,6,7103
2023959380,-74.2003402,40.8521109,6,7104
103702377,-74.191971,40.813528,6,7105
103681443,-74.201522,40.823091,6,7106
103752905,-74.1904476,40.8066468,6,7107
103685431,-74.197452,40.848787,6,7108
105030439,-74.180406,40.853141,6,7109
105128635,-74.162569,40.854196,6,7110
103693297,-74.155918,40.818989,6,7111
103752375,-74.173598,40.812213,6,7112
105025819,-74.181369,40.853535,6,7113
105125296,-74.163714,40.854771,6,7114
105081118,-74.152424,40.854207,6,7115
103699679,-74.1771501,40.8091414,6,7116
300768730,-74.1808053,40.8099852,6,7117
103701479,-74.152603,40.815328,6,7118
103702706,-74.180956,40.842408,6,7119
103692616,-74.170479,40.825481,6,7120
103701384,-74.194272,40.848362,6,7121
103737880,-74.194301,40.847304,6,7122
103751530,-74.164366,40.824248,6,7123
103731517,-74.194255,40.849009,6,7124
103690255,-74.19152,40.812071,6,7125
103690261,-74.19251,40.812273,6,7126
103734515,-74.167005,40.826201,6,7127
103734522,-74.164011,40.824683,6,7128
103701795,-74.155988,40.824,6,7129
103729189,-74.164768,40.82378,6,7130
300765791,-74.1787795,40.8333024,6,7131
103750745,-74.200039,40.850443,6,7132
103742327,-74.1806155,40.8114747,6,7133
103694673,-74.153458,40.825001,6,7134
2024337378,-74.1765098,40.825424,6,7135
103695166,-74.172209,40.812124,6,7136
105026983,-74.162171,40.846569,6,7137
103695920,-74.155208,40.8077436,6,7138
103687523,-74.159066,40.826807,6,7139
103699462,-74.193666,40.822833,6,7140
103748717,-74.194905,40.834367,6,7141
103777769,-74.1937142,40.8341188,6,7142
103730104,-74.1533941,40.8070457,6,7143
105178944,-74.17998,40.848622,6,7144
105125310,-74.165588,40.852578,6,7145
105026981,-74.1595645,40.8464108,6,7146
103698186,-74.165626,40.819094,6,7147
103699722,-74.1910021,40.8095901,6,7148
103690002,-74.186409,40.8472018,6,7149
103690411,-74.184512,40.843906,6,7150
105106616,-74.168184,40.841852,6,7151
440155517,-74.200184,40.819415,6,7152
103696239,-74.1817709,40.8077541,6,7153
103685528,-74.165447,40.829379,6,7154
105021901,-74.167805,40.853667,6,7155
105174184,-74.1687821,40.8529949,6,7156
103686585,-74.1845421,40.8466905,6,7157
103698309,-74.2015,40.835722,6,7158
103698184,-74.164701,40.81901,6,7159
103741261,-74.164033,40.819952,6,7160
105012998,-74.16223,40.845742,6,7161
103697805,-74.153417,40.826437,6,7162
103690246,-74.190074,40.811198,6,7163
103680980,-74.188551,40.847154,6,7164
572742820,-74.1744303,40.8533003,6,7165
105005232,-74.1740441,40.8552244,6,7166
572742808,-74.1744965,40.8533292,6,7167
105125289,-74.16672,40.851497,6,7168
105107550,-74.1674915,40.8507379,6,7169
103692319,-74.164399,40.820916,6,7170
103732046,-74.163135,40.819437,6,7171
103696277,-74.1692981,40.8180958,6,7172
103782939,-74.168835,40.818698,6,7173
572742917,-74.1745896,40.8533869,6,7174
103696903,-74.17065,40.829123,6,7175
103692094,-74.1742634,40.8066239,6,7176
103697137,-74.166561,40.819179,6,7177
103734520,-74.160235,40.82313,6,7178
103747160,-74.184238,40.826022,6,7179
103696913,-74.168151,40.82853,6,7180
103729535,-74.168746,40.827432,6,7181
103696920,-74.166824,40.827764,6,7182
105021893,-74.168159,40.854163,6,7183
103684532,-74.168357,40.819298,6,7184
105125417,-74.168291,40.845474,6,7185
105173397,-74.156631,40.851659,6,7186
103696273,-74.166495,40.816799,6,7187
105024033,-74.1810947,40.8504809,6,7188
103746047,-74.201137,40.816419,6,7189
2823604747,-74.1581685,40.8389432,6,7190
2823604748,-74.157718,40.8387324,6,7191
2823604746,-74.1577003,40.8389163,6,7192
103694035,-74.167248,40.828899,6,7193
103692600,-74.171386,40.829305,6,7194
103695335,-74.181671,40.830795,6,7195
103695333,-74.18247,40.83105,6,7196
105070138,-74.159591,40.847269,6,7197
2823588778,-74.159123,40.8468672,6,7198
105070129,-74.1581927,40.8460631,6,7199
103696477,-74.179066,40.819844,6,7200
103696137,-74.183829,40.820518,6,7201
103690005,-74.186179,40.847737,6,7202
103686593,-74.183778,40.847782,6,7203
103688297,-74.1772924,40.8202609,6,7204
103688283,-74.1709284,40.8175605,6,7205
103694715,-74.1879344,40.8064153,6,7206
624188105,-74.1728103,40.8531599,6,7207
103692584,-74.192062,40.852938,6,7208
103692569,-74.19136,40.850446,6,7209
103692377,-74.155354,40.818147,6,7210
103786528,-74.154545,40.819142,6,7211
103695277,-74.201519,40.855146,6,7212
103695273,-74.199677,40.854529,6,7213
103695224,-74.192687,40.815536,6,7214
103684486,-74.179571,40.830127,6,7215
103738606,-74.181418,40.822927,6,7216
103691979,-74.175331,40.80934,6,7217
103782925,-74.175212,40.809894,6,7218
103694696,-74.200414,40.808441,6,7219
105019854,-74.157772,40.855011,6,7220
105113244,-74.152512,40.848762,6,7221
103693952,-74.161382,40.837065,6,7222
103692606,-74.171537,40.828713,6,7223
103688295,-74.176499,40.819926,6,7224
103688293,-74.174099,40.818916,6,7225
105116764,-74.155468,40.846484,6,7226
103686544,-74.164711,40.807745,6,7227
103693580,-74.180449,40.822224,6,7228
103742705,-74.190503,40.81638,6,7229
105020530,-74.169206,40.847082,6,7230
105116747,-74.153724,40.844984,6,7231
103731386,-74.1705151,40.806874,6,7232
103693298,-74.156941,40.819464,6,7233
103692378,-74.156358,40.81835,6,7234
105012982,-74.1584618,40.8455105,6,7235
103692612,-74.170738,40.826273,6,7236
103692608,-74.171261,40.827869,6,7237
2823588479,-74.1597541,40.845586,6,7238
2823588477,-74.1608564,40.8456573,6,7239
103741663,-74.201609,40.81436,6,7240
2274515213,-74.1748606,40.8074324,6,7241
103692107,-74.1753218,40.808621,6,7242
105016842,-74.160644,40.849474,6,7243
105016839,-74.160847,40.847432,6,7244
103678972,-74.162778,40.820157,6,7245
105163690,-74.1683654,40.8483876,6,7246
452321280,-74.1760892,40.8256288,6,7247
1310416340,-74.1685805,40.8066735,6,7248
103681450,-74.199076,40.82727,6,7249
2274506439,-74.1763228,40.8088962,6,7250
103663614,-74.2005959,40.8532732,6,7251
103741825,-74.200757,40.833425,6,7252
103685652,-74.198007,40.8337765,6,7253
103739900,-74.169911,40.8396,6,7254
103786234,-74.192533,40.843334,6,7255
103690222,-74.200139,40.812426,6,7256
105107533,-74.168421,40.851366,6,7257
103690025,-74.185652,40.848929,6,7258
103739013,-74.159426,40.809381,6,7259
105016890,-74.159024,40.853805,6,7260
103687787,-74.19707,40.844786,6,7261
103687785,-74.196909,40.845871,6,7262
103737876,-74.194376,40.845573,6,7263
103687766,-74.194333,40.846577,6,7264
103731504,-74.192292,40.847339,6,7265
103689188,-74.1940132,40.8329331,6,7266
103684504,-74.169477,40.836555,6,7267
2823547475,-74.1697067,40.8551723,6,7268
2823547473,-74.1706541,40.8525057,6,7269
103737859,-74.194853,40.841046,6,7270
103737855,-74.195171,40.839861,6,7271
105113354,-74.155921,40.850324,6,7272
105113347,-74.15311,40.848304,6,7273
105007541,-74.154261,40.847394,6,7274
103686312,-74.174938,40.815108,6,7275
103685422,-74.1991318,40.8450952,6,7276
103736805,-74.200153,40.817199,6,7277
103684489,-74.17939,40.831577,6,7278
103729187,-74.161011,40.822264,6,7279
103685418,-74.199869,40.843772,6,7280
103685414,-74.200299,40.842926,6,7281
103685411,-74.200642,40.842086,6,7282
103685409,-74.2010391,40.8410385,6,7283
103685404,-74.201573,40.8398,6,7284
103736148,-74.18555,40.812371,6,7285
103735945,-74.191627,40.840121,6,7286
103728479,-74.2009573,40.8439245,6,7287
103686555,-74.158166,40.811565,6,7288
105062023,-74.160113,40.838026,6,7289
103685654,-74.202148,40.834652,6,7290
103685544,-74.165988,40.829599,6,7291
103685415,-74.200216,40.843129,6,7292
103732825,-74.165361,40.823088,6,7293
105061397,-74.154645,40.854424,6,7294
105007534,-74.153869,40.847695,6,7295
103684534,-74.169286,40.819738,6,7296
105055422,-74.161619,40.848855,6,7297
105057804,-74.185093,40.8509887,6,7298
103680979,-74.188334,40.846873,6,7299
2823588782,-74.1564986,40.8485858,6,7300
2823588781,-74.1587546,40.8487249,6,7301
2823588780,-74.156572,40.8478676,6,7302
2823588779,-74.1588235,40.8479958,6,7303
2823588483,-74.1599485,40.8446195,6,7304
2823588478,-74.1608857,40.8452235,6,7305
105007544,-74.154795,40.847827,6,7306
105007535,-74.15429,40.848072,6,7307
103729292,-74.2018,40.838388,6,7308
105105309,-74.1683062,40.8522115,6,7309
103728824,-74.200402,40.832336,6,7310
103728816,-74.194525,40.831092,6,7311
103728744,-74.1896188,40.8064316,6,7312
103777771,-74.1935629,40.8346745,6,7313
105156161,-74.178142,40.892406,7,7314
105037609,-74.17382,40.894911,7,7315
105054122,-74.164898,40.868175,7,7316
105054120,-74.165838,40.867353,7,7317
105135288,-74.162163,40.865976,7,7318
2669976020,-74.1613503,40.8669026,7,7319
105105445,-74.18816,40.889947,7,7320
105035334,-74.188622,40.889344,7,7321
105051166,-74.176377,40.85742,7,7322
105143783,-74.1773308,40.857255,7,7323
105152658,-74.172436,40.891798,7,7324
105143198,-74.171192,40.891454,7,7325
105152654,-74.172123,40.892443,7,7326
105143195,-74.170773,40.892067,7,7327
105051112,-74.173424,40.863339,7,7328
105144586,-74.174384,40.864026,7,7329
105103598,-74.156535,40.894711,7,7330
105089533,-74.155995,40.894126,7,7331
105053995,-74.161022,40.884987,7,7332
105053970,-74.161784,40.886325,7,7333
105053966,-74.161222,40.886866,7,7334
105004785,-74.196419,40.901723,7,7335
105050614,-74.155548,40.872669,7,7336
105156026,-74.154661,40.872817,7,7337
105001456,-74.168186,40.882579,7,7338
105106659,-74.169672,40.883082,7,7339
105054803,-74.192651,40.887029,7,7340
105025630,-74.191565,40.886706,7,7341
105154885,-74.187949,40.866406,7,7342
105068802,-74.187339,40.866078,7,7343
105157492,-74.190359,40.869492,7,7344
104987069,-74.189929,40.870071,7,7345
104987042,-74.189521,40.869685,7,7346
105152791,-74.180497,40.879706,7,7347
105132701,-74.180774,40.878994,7,7348
105152646,-74.170193,40.894858,7,7349
105137081,-74.170873,40.894186,7,7350
105137076,-74.169,40.893069,7,7351
2780610194,-74.1872642,40.864912,7,7352
2780610193,-74.187903,40.864358,7,7353
105005138,-74.197909,40.874489,7,7354
104990502,-74.199724,40.875306,7,7355
104990465,-74.199319,40.875607,7,7356
105152691,-74.178117,40.879151,7,7357
105132662,-74.17934,40.87984,7,7358
105053734,-74.153604,40.885643,7,7359
105053732,-74.15311,40.884039,7,7360
105053729,-74.15287,40.883223,7,7361
105152663,-74.173378,40.889862,7,7362
105132481,-74.173687,40.889221,7,7363
105102361,-74.156393,40.898688,7,7364
105118265,-74.157246,40.899578,7,7365
105105527,-74.192116,40.882328,7,7366
105019238,-74.190368,40.884955,7,7367
105050624,-74.158976,40.876135,7,7368
105147454,-74.159029,40.877443,7,7369
105050937,-74.168592,40.892824,7,7370
105152676,-74.176169,40.884071,7,7371
105127982,-74.17586,40.88471,7,7372
105152672,-74.175545,40.885362,7,7373
105051358,-74.182542,40.8927848,7,7374
